date,open,high,aumenta
1.56154E+12,11821.28,11995.46,0
1.56154E+12,11949.34,11997.5,0
1.56154E+12,11928.54,11990,0
1.56155E+12,11956.55,12293.92,1
1.56155E+12,12271,12509.84,1
1.56155E+12,12486.14,13000,1
1.56156E+12,12532.12,12840.91,1
1.56156E+12,12806.37,12814.26,0
1.56156E+12,12549.79,12743.85,1
1.56157E+12,12699.16,12699.86,0
1.56157E+12,12445.82,12770.03,1
1.56158E+12,12764.23,12777.55,0
1.56158E+12,12693.77,12894.99,1
1.56158E+12,12855.43,12959,0
1.56159E+12,12936.28,12982.35,0
1.56159E+12,12813.79,12936.78,0
1.56159E+12,12889.05,13750,1
1.5616E+12,13711.22,13718.77,0
1.5616E+12,13537.69,13961.45,1
1.5616E+12,13905.4,13964.74,0
1.56161E+12,13960.76,13970,0
1.56161E+12,12882.2,12940,0
1.56162E+12,12598.31,12800,1
1.56162E+12,12619.53,13216.95,1
1.56162E+12,13098.38,13478.04,1
1.56163E+12,13173.69,13360,0
1.56163E+12,12869.34,12981.71,0
1.56163E+12,12913.5,13034.53,0
1.56164E+12,12993.75,13154.69,0
1.56164E+12,12950.63,12955.27,0
1.56164E+12,12932.29,12932.29,0
1.56165E+12,12467.99,12618.65,0
1.56165E+12,12495.13,12516.73,0
1.56165E+12,12029.34,12150,0
1.56166E+12,11927.99,12184.49,1
1.56166E+12,11893.86,12281.38,1
1.56167E+12,12255.58,12360,0
1.56167E+12,11894.43,12002.71,0
1.56167E+12,11808.59,12087.99,1
1.56168E+12,12085.87,12094.94,0
1.56168E+12,11830,11948.63,0
1.56168E+12,11081.84,11189.99,0
1.56169E+12,11056.33,11244.99,1
1.56169E+12,11165.19,11165.19,0
1.56169E+12,11029.96,11079,0
1.5617E+12,10850.26,10982.97,0
1.5617E+12,10878.84,11329.99,1
1.56171E+12,11283.31,11566,1
1.56171E+12,11329.99,11660.84,1
1.56171E+12,11659.65,11771.98,0
1.56172E+12,11490.94,11619.99,0
1.56172E+12,11202.92,11375,1
1.56172E+12,11370,11413.06,0
1.56173E+12,11244.96,11331.02,0
1.56173E+12,11324.14,11580,1
1.56173E+12,11452.58,11662,1
1.56174E+12,11425.81,11889,1
1.56174E+12,11799.99,12099.44,1
1.56174E+12,12004.41,12150,0
1.56175E+12,11985,12203,1
1.56175E+12,12178.81,12190.14,0
1.56176E+12,11764.53,11968.99,1
1.56176E+12,11960,11968.3,0
1.56176E+12,11833.55,12073.48,1
1.56177E+12,11989.78,12047.32,0
1.56177E+12,11975.35,11994.36,0
1.56177E+12,11894.37,12021,0
1.56178E+12,11993.69,12400,1
1.56178E+12,12366.71,12451.64,0
1.56178E+12,12267.44,12426.68,0
1.56179E+12,12356.41,12401.43,0
1.56179E+12,12373.32,12480,0
1.5618E+12,12407.06,12441.54,0
1.5618E+12,12277.31,12392.71,0
1.5618E+12,11893.77,11900,0
1.56181E+12,11830.84,11852.57,0
1.56181E+12,11622.19,11738,0
1.56181E+12,11723.24,11780.99,0
1.56182E+12,11611.42,11868,1
1.56182E+12,11844.67,11922.48,0
1.56182E+12,11877.5,11880.28,0
1.56183E+12,11697.56,11796.03,0
1.56183E+12,11657.02,11901,1
1.56183E+12,11890.94,12033,0
1.56184E+12,12020.4,12170.99,0
1.56184E+12,12099.99,12199,0
1.56185E+12,12025,12064.53,0
1.56185E+12,11978.39,12096.61,0
1.56185E+12,11939.62,12025,0
1.56186E+12,11860.46,12048.66,1
1.56186E+12,12014.17,12100.57,0
1.56186E+12,11997.64,12050.79,0
1.56187E+12,11900,12244,1
1.56187E+12,12152.74,12235,0
1.56187E+12,11992.3,12126.25,0
1.56188E+12,12070.35,12088.76,0
1.56188E+12,11903.13,12155,1
1.56189E+12,12135.91,12139.78,0
1.56189E+12,12098.22,12107.2,0
1.56189E+12,12075,12180,0
1.5619E+12,12133.8,12170,0
1.5619E+12,12058.72,12131.36,0
1.5619E+12,11973.36,12025.24,0
1.56191E+12,11921.41,11938.85,0
1.56191E+12,11728.81,11846.53,0
1.56191E+12,11807.1,11881,0
1.56192E+12,11797.1,11816.8,0
1.56192E+12,11603.44,11680,0
1.56192E+12,11626.52,11728.87,0
1.56193E+12,11648,11689.94,0
1.56193E+12,11208.74,11350,0
1.56194E+12,11299.06,11319.93,0
1.56194E+12,11164.01,11355.74,1
1.56194E+12,11296.46,11443.98,0
1.56195E+12,11371.34,11376.16,0
1.56195E+12,11269.13,11368,0
1.56195E+12,11300.49,11500,1
1.56196E+12,11474.97,11534.05,0
1.56196E+12,11347.56,11355.5,0
1.56196E+12,11011.41,11096.09,0
1.56197E+12,10854.1,11104.41,1
1.56197E+12,11091.06,11171.42,0
1.56198E+12,10981.15,11148.98,1
1.56198E+12,11056.02,11282.28,1
1.56198E+12,11139.37,11224.35,0
1.56199E+12,11144.61,11203.9,0
1.56199E+12,11078.79,11138.83,0
1.56199E+12,10960.4,11078.63,0
1.562E+12,10983.7,11180.85,1
1.562E+12,11178.13,11189.99,0
1.562E+12,11107.17,11146.96,0
1.56201E+12,10994.45,11045,0
1.56201E+12,11020.87,11041.42,0
1.56201E+12,10665.04,10748.34,0
1.56202E+12,10578.21,10669.67,0
1.56202E+12,10294.35,10397,0
1.56203E+12,10390.17,10480,0
1.56203E+12,10317.18,10426.26,0
1.56203E+12,10295.11,10375,0
1.56204E+12,10305.08,10314.47,0
1.56204E+12,10259,10600,1
1.56204E+12,10524.29,10639.41,0
1.56205E+12,10591.77,10596.26,0
1.56205E+12,10500.03,10700,1
1.56205E+12,10624.9,10700,0
1.56206E+12,10365.51,10435.98,0
1.56206E+12,10263.06,10420.86,1
1.56207E+12,10271.87,10357.49,0
1.56207E+12,10340.51,10390,0
1.56207E+12,9944.47,9988.28,0
1.56208E+12,9823.07,9919.97,0
1.56208E+12,9797.77,9929.45,0
1.56208E+12,9866.7,10311.23,1
1.56209E+12,10212.93,10350,0
1.56209E+12,10167.12,10248.27,0
1.56209E+12,10048.3,10239,1
1.5621E+12,9993.96,10207.44,1
1.5621E+12,10055.71,10160,0
1.5621E+12,9991.23,10542.99,1
1.56211E+12,10538.38,10657.62,0
1.56211E+12,10632.16,10637.09,0
1.56212E+12,10510.69,10784.94,1
1.56212E+12,10767.6,10774.5,0
1.56212E+12,10724.65,10898.99,1
1.56213E+12,10785.1,10938.75,0
1.56213E+12,10714,10785.88,0
1.56213E+12,10686.56,10882.58,1
1.56214E+12,10818.2,10863,0
1.56214E+12,10844.98,11297,1
1.56214E+12,11266.58,11453.86,1
1.56215E+12,11353.45,11353.45,0
1.56215E+12,11135.75,11349.99,1
1.56216E+12,11289.46,11392.98,0
1.56216E+12,11236.92,11513,1
1.56216E+12,11432.46,11484.17,0
1.56217E+12,11415.21,11440,0
1.56217E+12,11217.7,11310,0
1.56217E+12,11008,11220,1
1.56218E+12,11215.01,11347,0
1.56218E+12,11291.48,11339.82,0
1.56218E+12,11166.54,11380.22,1
1.56219E+12,11366.97,11420.06,0
1.56219E+12,11238.58,11423.46,1
1.56219E+12,11364.56,11460,0
1.5622E+12,11421.93,11444.42,0
1.5622E+12,11174.48,11347.01,1
1.56221E+12,11174.98,11256.06,0
1.56221E+12,11224.76,11319.46,0
1.56221E+12,11256.97,11412,0
1.56222E+12,11356.01,11403.04,0
1.56222E+12,11376.72,11921.99,1
1.56222E+12,11887,11991.89,0
1.56223E+12,11940,12000,0
1.56223E+12,11805.01,11890.47,0
1.56223E+12,11841.69,11936.99,0
1.56224E+12,11869.78,11916.17,0
1.56224E+12,11848.71,11865.01,0
1.56225E+12,11627.75,11698.54,0
1.56225E+12,11653.1,11774.06,0
1.56225E+12,11729.84,11798.98,0
1.56226E+12,11669.23,11740.95,0
1.56226E+12,11718.74,11732.46,0
1.56226E+12,11604.99,11645,0
1.56227E+12,11567.07,11735,0
1.56227E+12,11672.47,11769.12,0
1.56227E+12,11715.92,11889,0
1.56228E+12,11819.84,11863.64,0
1.56228E+12,11818.89,11857,0
1.56228E+12,11707.42,11799.79,0
1.56229E+12,11749.97,11858.39,0
1.56229E+12,11827.68,11838.95,0
1.5623E+12,11784.82,11807.1,0
1.5623E+12,11805.43,11805.44,0
1.5623E+12,11692.08,11736.59,0
1.56231E+12,11557.18,11687.35,0
1.56231E+12,11594.18,11617.94,0
1.56231E+12,11145.67,11230,0
1.56232E+12,11172.85,11294.89,0
1.56232E+12,11226.45,11280,0
1.56232E+12,11137.35,11197.47,0
1.56233E+12,11155.59,11208.03,0
1.56233E+12,11186.39,11227.49,0
1.56234E+12,11131.78,11159.98,0
1.56234E+12,10859.77,10986.35,0
1.56234E+12,10985.22,10986,0
1.56235E+12,10887.89,11214.99,1
1.56235E+12,11197.8,11340.45,0
1.56235E+12,11283.38,11290.86,0
1.56236E+12,11177.11,11236.36,0
1.56236E+12,11169.73,11207.08,0
1.56236E+12,11140.53,11406.83,1
1.56237E+12,11321.51,11371.06,0
1.56237E+12,11235.28,11245.03,0
1.56237E+12,11136.95,11287.93,0
1.56238E+12,11276.44,11321.78,0
1.56238E+12,11200.3,11250,0
1.56239E+12,11110.47,11144.64,0
1.56239E+12,11014.4,11120,0
1.56239E+12,11067.17,11115.77,0
1.5624E+12,10934.76,11048.89,0
1.5624E+12,10982.41,11400,1
1.5624E+12,11397.02,11408.6,0
1.56241E+12,11336.14,11404,0
1.56241E+12,11320.17,11477.24,0
1.56241E+12,11445.81,11544,0
1.56242E+12,11376.19,11461.8,0
1.56242E+12,11319.32,11455,0
1.56243E+12,11349.2,11445,0
1.56243E+12,11384.13,11485,0
1.56243E+12,11292.65,11384.25,0
1.56244E+12,11376.25,11406.47,0
1.56244E+12,11328.99,11375.25,0
1.56244E+12,11370,11433.68,0
1.56245E+12,11381.28,11397.24,0
1.56245E+12,11337.16,11395,0
1.56245E+12,11392,11621.67,1
1.56246E+12,11575,11665,0
1.56246E+12,11546.29,11566,0
1.56246E+12,11535.77,11560.05,0
1.56247E+12,11442.69,11498.63,0
1.56247E+12,11490.48,11497.74,0
1.56248E+12,11425.15,11427.2,0
1.56248E+12,11173.98,11243.09,0
1.56248E+12,11240,11265,0
1.56249E+12,11256.45,11258.54,0
1.56249E+12,11201.6,11253.41,0
1.56249E+12,11231.71,11237.98,0
1.5625E+12,11186.81,11209.19,0
1.5625E+12,11149.04,11324.99,1
1.5625E+12,11280.66,11305.54,0
1.56251E+12,11223.43,11240,0
1.56251E+12,11178.78,11240,0
1.56252E+12,11197.09,11200,0
1.56252E+12,11189.55,11242.25,0
1.56252E+12,11239,11279.54,0
1.56253E+12,11268.96,11354.18,0
1.56253E+12,11324.17,11448.59,0
1.56253E+12,11300,11371.43,0
1.56254E+12,11331.92,11389.99,0
1.56254E+12,11307.1,11361.83,0
1.56254E+12,11223.64,11223.69,0
1.56255E+12,11164.91,11462,1
1.56255E+12,11408,11450,0
1.56255E+12,11394.29,11522.22,0
1.56256E+12,11474.18,11538,0
1.56256E+12,11448,11496.63,0
1.56257E+12,11470.33,11510.34,0
1.56257E+12,11369.57,11438.48,0
1.56257E+12,11410,11460,0
1.56258E+12,11373.49,11419.64,0
1.56258E+12,11400.24,11428.51,0
1.56258E+12,11349.92,11382.94,0
1.56259E+12,11346.5,11439.74,0
1.56259E+12,11420.52,11430,0
1.56259E+12,11406.54,11408.99,0
1.5626E+12,11376.09,11453.68,0
1.5626E+12,11420.52,11650.06,1
1.56261E+12,11641.8,11820,1
1.56261E+12,11777.61,11894.08,0
1.56261E+12,11854.78,11923.68,0
1.56262E+12,11882.69,11905.95,0
1.56262E+12,11826.62,11859.41,0
1.56262E+12,11839.96,11877.4,0
1.56263E+12,11847.95,11883.4,0
1.56263E+12,11831.86,11835,0
1.56263E+12,11822.62,11880.05,0
1.56264E+12,11855.13,11879.82,0
1.56264E+12,11841.28,12300,1
1.56264E+12,12185.57,12253.98,0
1.56265E+12,12137.37,12292,0
1.56265E+12,12282.11,12295,0
1.56266E+12,12271.9,12338.03,0
1.56266E+12,12238.6,12277.44,0
1.56266E+12,12209.88,12543.8,1
1.56267E+12,12507.59,12696.75,1
1.56267E+12,12630.05,12750.95,0
1.56267E+12,12655.52,12730,0
1.56268E+12,12680.84,12735.5,0
1.56268E+12,12640.3,12777,0
1.56268E+12,12726.58,12794.73,0
1.56269E+12,12426.83,12575,0
1.56269E+12,12533.38,12655.23,0
1.5627E+12,12632.91,12645.15,0
1.5627E+12,12206.16,12288,0
1.5627E+12,12257.56,12349.7,0
1.56271E+12,12332.11,12395,0
1.56271E+12,12350.57,12387.74,0
1.56271E+12,12269,12370.43,0
1.56272E+12,12338.62,12570,1
1.56272E+12,12503.5,12570.52,0
1.56272E+12,12508.85,12615.2,0
1.56273E+12,12555.66,12597.28,0
1.56273E+12,12494.47,12498.71,0
1.56273E+12,12398.81,12648.58,1
1.56274E+12,12536.73,12588.17,0
1.56274E+12,12551.58,12613.63,0
1.56275E+12,12548.51,12878,1
1.56275E+12,12842,12986,0
1.56275E+12,12907.14,13110.1,1
1.56276E+12,13028.63,13107.69,0
1.56276E+12,12968,13068.78,0
1.56276E+12,13014.98,13063.99,0
1.56277E+12,13032.91,13039.69,0
1.56277E+12,12956.18,12982.59,0
1.56277E+12,12860.86,12960,0
1.56278E+12,12935,13045.99,0
1.56278E+12,12942.58,13008,0
1.56279E+12,12981.85,13147.08,0
1.56279E+12,12970.97,13051.47,0
1.56279E+12,13029.95,13130,0
1.5628E+12,13032.21,13067.56,0
1.5628E+12,12550.03,12560,0
1.5628E+12,12368.3,12372.56,0
1.56281E+12,12276.82,12296.99,0
1.56281E+12,12292.62,12327,0
1.56281E+12,12208.22,12225.4,0
1.56282E+12,12070.96,12118.57,0
1.56282E+12,11791.1,11985,1
1.56282E+12,11969.89,12168,1
1.56283E+12,12081.66,12212.29,0
1.56283E+12,12108.11,12111.73,0
1.56284E+12,11944.37,12105.89,0
1.56284E+12,11998.62,12045.51,0
1.56284E+12,11975.63,12010,0
1.56285E+12,11701.17,11738.46,0
1.56285E+12,11368.66,11459.05,0
1.56285E+12,11432,11568.99,0
1.56286E+12,11567.69,11613.72,0
1.56286E+12,11585.6,11609.43,0
1.56286E+12,11422.38,11527.02,0
1.56287E+12,11453.99,11510,0
1.56287E+12,11430,11626.76,1
1.56288E+12,11602.59,11724.99,0
1.56288E+12,11575.39,11695.72,0
1.56288E+12,11614.44,11782,0
1.56289E+12,11720.77,11776.72,0
1.56289E+12,11495.43,11725,1
1.56289E+12,11680.79,11750,0
1.5629E+12,11667.49,11699.51,0
1.5629E+12,11642.9,11652.46,0
1.5629E+12,11563.42,11624.87,0
1.56291E+12,11152.32,11340,1
1.56291E+12,11289.72,11435.28,0
1.56291E+12,11320.62,11386.06,0
1.56292E+12,11342.88,11508.61,0
1.56292E+12,11458.9,11520,0
1.56293E+12,11425.17,11431,0
1.56293E+12,11379.78,11385.16,0
1.56293E+12,11189.51,11378.88,1
1.56294E+12,11316.57,11420.01,0
1.56294E+12,11393.31,11473.11,0
1.56294E+12,11430.35,11720,1
1.56295E+12,11651.35,11700,0
1.56295E+12,11584.2,11661.76,0
1.56295E+12,11633.96,11749,0
1.56296E+12,11638.1,11692.43,0
1.56296E+12,11654.67,11690,0
1.56297E+12,11625.12,11717.35,0
1.56297E+12,11633.9,11687.27,0
1.56297E+12,11582.63,11588.28,0
1.56298E+12,11476.07,11587,0
1.56298E+12,11499.7,11620.88,0
1.56298E+12,11591.68,11649.98,0
1.56299E+12,11558.3,11598,0
1.56299E+12,11590.64,11860,1
1.56299E+12,11850.14,11885,0
1.563E+12,11747.49,11814.94,0
1.563E+12,11758.51,11817.64,0
1.563E+12,11757.22,11799.98,0
1.56301E+12,11707.39,11739.9,0
1.56301E+12,11664.32,11712.61,0
1.56302E+12,11632.64,11686.47,0
1.56302E+12,11582.06,11624.04,0
1.56302E+12,11604.96,11660,0
1.56303E+12,11646.81,11650,0
1.56303E+12,11527.51,11545.51,0
1.56303E+12,11466.07,11583.5,0
1.56304E+12,11511.15,11592.09,0
1.56304E+12,11500.17,11504.29,0
1.56304E+12,11299.9,11339.8,0
1.56305E+12,11301.56,11376.13,0
1.56305E+12,11311.32,11448.77,0
1.56306E+12,11356.27,11426.36,0
1.56306E+12,11319.96,11429.99,0
1.56306E+12,11415,11479.78,0
1.56307E+12,11330,11416.37,0
1.56307E+12,11345.81,11345.82,0
1.56307E+12,11135.84,11217.4,0
1.56308E+12,11187.4,11199.61,0
1.56308E+12,10921.87,11061,0
1.56308E+12,11061,11450,1
1.56309E+12,11261.52,11394.54,0
1.56309E+12,11355.78,11419.99,0
1.56309E+12,11301.08,11450,0
1.5631E+12,11397.59,11452,0
1.5631E+12,11325.38,11363.07,0
1.56311E+12,11281.12,11346.23,0
1.56311E+12,11160.17,11246.22,0
1.56311E+12,11225.46,11298.18,0
1.56312E+12,11217.48,11217.48,0
1.56312E+12,11126.82,11190.08,0
1.56312E+12,11087.63,11137.04,0
1.56313E+12,10875.22,10950,0
1.56313E+12,10732.66,10816.67,0
1.56313E+12,10680,10751.1,0
1.56314E+12,10697.27,10750,0
1.56314E+12,10640,10711.51,0
1.56315E+12,10612.84,10630,0
1.56315E+12,10413.18,10612.48,1
1.56315E+12,10572.1,10686.87,0
1.56316E+12,10575.63,10605,0
1.56316E+12,10476.51,10552.95,0
1.56316E+12,10488.17,10733.37,1
1.56317E+12,10632.92,10711.92,0
1.56317E+12,10656.02,10682.19,0
1.56317E+12,10490,10490,0
1.56318E+12,10174.18,10200,0
1.56318E+12,10005.07,10149.43,0
1.56318E+12,10037.32,10110.98,0
1.56319E+12,10104.99,10267.84,1
1.56319E+12,10244.49,10288.46,0
1.5632E+12,10157.9,10192.39,0
1.5632E+12,10171.57,10215.51,0
1.5632E+12,10152.23,10344.82,1
1.56321E+12,10322.7,10333.68,0
1.56321E+12,10187.62,10379.88,1
1.56321E+12,10319.34,10372.8,0
1.56322E+12,10276.05,10389.06,0
1.56322E+12,10299.23,10323.5,0
1.56322E+12,10100,10397.99,1
1.56323E+12,10375.17,10595.18,1
1.56323E+12,10540.86,10615,0
1.56324E+12,10569.99,10673.44,0
1.56324E+12,10647.51,10656.94,0
1.56324E+12,10424.74,10940,1
1.56325E+12,10903.11,10956,0
1.56325E+12,10844.99,10947.99,0
1.56325E+12,10811.46,10890.15,0
1.56326E+12,10738.17,10925,1
1.56326E+12,10918.84,11100,1
1.56326E+12,10833.78,10966.3,0
1.56327E+12,10909.04,11028,0
1.56327E+12,10915.19,10918.72,0
1.56327E+12,10744.9,10825.49,0
1.56328E+12,10694.1,10806.18,0
1.56328E+12,10746.1,10797.97,0
1.56329E+12,10752.21,10788.15,0
1.56329E+12,10685.24,10764.6,0
1.56329E+12,10718.53,10850,0
1.5633E+12,10801,10848.45,0
1.5633E+12,10671.91,10740,0
1.5633E+12,10684.21,10760,0
1.56331E+12,10682.74,10684.93,0
1.56331E+12,10682.74,10684.93,0
1.56331E+12,10499.04,10543.17,0
1.56331E+12,10366.59,10487.98,0
1.56332E+12,10388.97,10560.25,1
1.56332E+12,10492.77,10496.15,0
1.56333E+12,9923.85,9930,0
1.56333E+12,9681.45,9789,0
1.56333E+12,9597.84,9699.97,0
1.56334E+12,9694.73,9792.08,0
1.56334E+12,9595.04,9683.67,0
1.56334E+12,9644.91,9645.34,0
1.56335E+12,9476.61,9545,0
1.56335E+12,9430.17,9630,1
1.56335E+12,9505.26,9548,0
1.56336E+12,9459.78,9463.14,0
1.56336E+12,9340.52,9460,0
1.56336E+12,9398.6,9500,0
1.56337E+12,9431.5,9599,1
1.56337E+12,9553.95,9589,0
1.56338E+12,9518.71,9608.47,0
1.56338E+12,9549.98,9609.91,0
1.56338E+12,9505.17,9529.05,0
1.56339E+12,9432.15,9432.74,0
1.56339E+12,9355,9390.96,0
1.56339E+12,9157.04,9498.13,1
1.5634E+12,9451.04,9519.69,0
1.5634E+12,9506.29,9716.34,1
1.5634E+12,9679.37,9805,0
1.56341E+12,9720.01,9861.99,0
1.56341E+12,9688.57,9860,1
1.56342E+12,9779.27,9923,0
1.56342E+12,9919.98,9957,0
1.56342E+12,9731.55,9774.89,0
1.56343E+12,9665.2,9949,1
1.56343E+12,9783.39,9901,0
1.56343E+12,9708.72,9718.26,0
1.56344E+12,9668.86,9695,0
1.56344E+12,9599.23,9805,1
1.56344E+12,9760.09,9805.3,0
1.56345E+12,9803.87,9808.1,0
1.56345E+12,9708.55,9895,1
1.56345E+12,9892.32,9893.97,0
1.56346E+12,9816.13,9996.52,1
1.56346E+12,9885.74,9888.69,0
1.56347E+12,9788.61,9850,0
1.56347E+12,9705.78,9816.12,0
1.56347E+12,9731.86,9870,0
1.56348E+12,9832.5,9850.01,0
1.56348E+12,9751.31,9756.72,0
1.56348E+12,9390.27,9495,0
1.56349E+12,9395.6,10370,1
1.56349E+12,10272.8,10455,1
1.56349E+12,10443.04,10665,1
1.5635E+12,10483.64,10577,0
1.5635E+12,10515.35,10725,1
1.56351E+12,10491.7,10609,0
1.56351E+12,10492.54,10642.1,0
1.56351E+12,10573.69,10699.98,0
1.56352E+12,10565.39,10594,0
1.56352E+12,10572,10788,1
1.56352E+12,10628.64,10673.7,0
1.56353E+12,10651.06,10706.93,0
1.56353E+12,10545,10675.11,0
1.56353E+12,10591.43,10648.77,0
1.56354E+12,10575.8,10582,0
1.56354E+12,10433.99,10530,0
1.56354E+12,10483.56,10546.35,0
1.56355E+12,10454.6,10645,1
1.56355E+12,10599.32,10769.71,1
1.56356E+12,10348.52,10388,0
1.56356E+12,10343.64,10375.72,0
1.56356E+12,10321.6,10397.87,0
1.56357E+12,10282.77,10650,1
1.56357E+12,10474.4,10483.33,0
1.56357E+12,10303.59,10440,0
1.56358E+12,10323.99,10440.18,0
1.56358E+12,10417.22,10420.68,0
1.56358E+12,10367.73,10478,0
1.56359E+12,10411.5,10449.45,0
1.56359E+12,10381.71,10432.77,0
1.5636E+12,10391.96,10529.98,0
1.5636E+12,10507.83,10560.55,0
1.5636E+12,10544.03,10576.92,0
1.56361E+12,10464.99,10550,0
1.56361E+12,10505.78,10588,0
1.56361E+12,10451.68,10485.67,0
1.56362E+12,10433.58,10537.3,0
1.56362E+12,10504.3,10553.02,0
1.56362E+12,10507.49,10620,0
1.56363E+12,10605.33,10619,0
1.56363E+12,10575.08,10606.93,0
1.56363E+12,10596.29,10689,0
1.56364E+12,10558.94,10569.37,0
1.56364E+12,10549.16,10606.38,0
1.56365E+12,10555.26,10616.69,0
1.56365E+12,10569.38,10600,0
1.56365E+12,10568.2,10618.06,0
1.56366E+12,10518.37,10700,1
1.56366E+12,10527.6,10598.9,0
1.56366E+12,10595.75,10645.24,0
1.56367E+12,10613.43,10832,1
1.56367E+12,10780.3,10995,1
1.56367E+12,10862.93,10941.16,0
1.56368E+12,10902,10912.33,0
1.56368E+12,10898.66,10928.51,0
1.56369E+12,10904.12,10927.96,0
1.56369E+12,10926.49,10977.43,0
1.56369E+12,10971.41,11068.99,0
1.5637E+12,10740.27,10817.9,0
1.5637E+12,10776.59,10810.63,0
1.5637E+12,10793.81,10794.83,0
1.56371E+12,10632.73,10634,0
1.56371E+12,10577.36,10667.33,0
1.56371E+12,10633.21,10649.39,0
1.56372E+12,10570.23,10630,0
1.56372E+12,10589.58,10638.05,0
1.56372E+12,10581.54,10693.74,0
